====== Unix Operating System Level, Disk Use, and Application by Model ======

Prepared on Mon Jun 22 01:00:00 CDT 2015 Total Unix Servers => 210


<html>
<head>
<script type=text/javascript src=https://www.google.com/jsapi></script>
<script type=text/javascript>
google.load('visualization', '1.0', {'packages':['corechart']});
google.setOnLoadCallback(drawChart);
function drawChart() {
var data = new google.visualization.DataTable();
data.addColumn('string', 'Usage');
data.addColumn('number', 'Terabytes');
data.addRows([
['AIX 5.3 Unsupported', 7],
['AIX 6.1 Supported', 24],
['AIX 7.1 Supported', 124],
['HPUX', 2],
['RedHat 5', 1],
['RedHat 6', 14],
['SuSE', 1],
['VIOS Supported', 37],
['Solaris', 0],
['Other Unix', 1]
]);
var options = {'title':'OS Levels',
'width':800,
'height':600,
colors:['#FF0000', '#33FF99', '#33CC33', '#6600FF', '#3333FF', '#3366FF', '#33FFFF', '#669933', '#FFFF33', '#FF00CC']};
var chart = new google.visualization.PieChart(document.getElementById('chart_div'));
chart.draw(data, options);
}
</script>
</head>
<body>
<!--Div that will hold the pie chart-->
<div id=chart_div></div>
</body>
</html>

^Server Name^OS^Operating System Level^Netbios/Firmware ^Allocated^Free^Used^% Free^Model^Serial/Part Number^Type^MHz^# Proc^Memory^OV Rel^Function^App^Description^Location^HMC^Public IP^Mac Address^Private IP^Fibre WWN^
|pahrdb01|AIX|5300-12-01-1016|AL730_087|468|158|309|33%| IBM,8205-E6B|1048EEP| PowerPC_POWER7| 3720 MHz|6| 20480 MB|11.05.005|Production|NA HR SAP PTB|PTB NA HR DB Server -Read-Only after Global HR Implementation |Lincolnshire| 10.32.10.122 10.32.50.177|10.0.48.159|66.32.bf.37.39.8| N/A|No Fibre |
|pahydb01|AIX|7100-03-02-1412|AL730_087|214|117|96|54%| IBM,8205-E6B|1048EEP| PowerPC_POWER7| 3720 MHz|6| 24576 MB|11.05.005|Production|Hyperion Oracle DB Server|Hyperion Oracle DB Server Production|Lincolnshire| tgprhmc2 taitc051|10.0.48.31|66.32.bb.8f.64.30| N/A|No Fibre |
|dehrap01|AIX|7100-02-02-1316|AL740_100|97|82|15|84%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|1| 9216 MB|11.05.005|Development|Global HR SAP H1D Application Server|Global HR Development SAP App Server,Dev env for H1P|Interexion| tgprhmc3 tgprhmc4|10.56.1.117|76.2b.3f.9f.58.2| N/A|fcs0>C0507606104D0038 fcs1>C0507606104D003A fcs2>C0507606104D003C fcs3>C0507606104D003E |
|pehrap99|AIX|7100-02-02-1316|AL740_100|412|147|264|35%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|15| 24576 MB|11.05.005|Production|SAP Global HR Application Server H1P,Connect Direct|SAP Global HR Application Server H1P-Primary Central Instance(Active/Pasive Cluster with pehrap98) |Interexion| tgprhmc3 tgprhmc4|10.56.1.109|76.2b.3d.23.b6.2| N/A|fcs0>C0507606104D0008 fcs1>C0507606104D000A fcs2>C0507606104D000C fcs3>C0507606104D000E |
|pehrap01|AIX|7100-02-02-1316|AL740_100|188|171|16|90%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|15| 28672 MB|11.05.005|Production|SAP Global HR Application Server H1P|SAP Global HR Application Server H1P|Interexion| tgprhmc3 tgprhmc4|10.56.1.111|76.2b.39.6b.3b.2| N/A|fcs0>C0507606104D0010 fcs1>C0507606104D0012 fcs2>C0507606104D0014 fcs3>C0507606104D0016 |
|pehrdb99|AIX|7100-02-02-1316|AL740_100|3409|693|2715|20%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|15| 34816 MB|11.05.005|Other|SAP Global HR oracle DB Server H1P|SAP Global HR-H1P Primary Oracle DB Server replication via Dataguard to pehrdb98|Interexion| tgprhmc3 tgprhmc4|10.56.1.106|76.2b.36.72.ed.2| N/A|fcs0>C0507606104D0000 fcs1>C0507606104D0002 fcs2>C0507606104D0004 fcs3>C0507606104D0006 |
|dehrap99|AIX|7100-02-02-1316|AL740_100|222|102|120|46%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|2| 12288 MB|11.05.005|Development|Global HR SAP H1D|Global HR SAP H1D Central Instance Primary (Active/Pasive Cluster with dehrap98,Dev env for H1P)|Interexion| tgprhmc3 tgprhmc4|10.56.1.115|76.2b.32.d1.32.2| N/A|fcs0>C0507606104D0030 fcs1>C0507606104D0032 fcs2>C0507606104D0034 fcs3>C0507606104D0036 |
|qehrap01|AIX|7100-02-02-1316|AL740_100|105|89|16|84%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|2| 12288 MB|11.05.005|Test Q/A|SAP HR H1T Application Server|SAP H1T HR/EU App Server|Interexion| tgprhmc3 tgprhmc4|10.56.1.112|76.2b.34.96.2c.2| N/A|fcs0>C0507606104D0020 fcs1>C0507606104D0022 fcs2>C0507606104D0024 fcs3>C0507606104D0026 |
|sehrdb01|AIX|7100-02-02-1316|AL740_100|1052|232|820|22%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|2| 20480 MB|11.05.005|Sandbox|SAP H1S|Global HR SAP Sandbox|Interexion| tgprhmc3 tgprhmc4|10.56.1.9|76.2b.33.89.de.2| N/A|fcs0>C0507606104D0048 fcs1>C0507606104D004A fcs2>C0507606104D004C fcs3>C0507606104D004E |
|qehrdb01|AIX|7100-02-02-1316|AL740_100|3102|576|2525|18%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|2| 30720 MB|11.05.005|Test Q/A|SAP HR H1T,SME,Oracle DB Server|H1T HR/EU Oracle DB Server SME/EU Solution Manager|Lincolnshire| tgprhmc3 tgprhmc4|10.56.1.102|76.2b.37.a1.8f.2| N/A|fcs0>C0507606104D0018 fcs1>C0507606104D001A fcs2>C0507606104D001C fcs3>C0507606104D001E |
|dehrdb98|AIX|7100-02-02-1316|AL740_100|1393|395|998|28%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|4| 16384 MB|11.05.005|Development|Global HR SAP H1D Oracle DB Server|Global HR SAP H1D Standby Oracle DB Server, Dataguard replication to dehrdb98,Dev env for H1P|Interexion| tgprhmc3 tgprhmc4|10.56.1.11|76.2b.36.4c.e8.2| N/A|fcs0>C0507606104D0028 fcs1>C0507606104D002A fcs2>C0507606104D002C fcs3>C0507606104D002E |
|teprvio20|VIOS|2.2.2.1|AL740_100|47|35|11|74%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|8| 4096 MB|11.05.005|IBM/VIOS|VIOS| VIO UNIX Infrastructure Server|Interexion| tgprhmc3 tgprhmc4|10.56.1.7|34.40.b5.f3.d0.c8| N/A|fcs2>10000090FA0A5CA6 fcs3>10000090FA0A5CA7 fcs0>10000090FA0AF12C fcs1>10000090FA0AF12D |
|teprvio21|VIOS|2.2.2.1|AL740_100|47|34|12|74%| IBM,8205-E6C|101261T| PowerPC_POWER7| 3550 MHz|8| 4096 MB|11.05.005|IBM/VIOS|VIOS| VIO UNIX Infrastructure Server|Interexion| tgprhmc3 tgprhmc4|10.56.1.8|34.40.b5.f3.e3.4c| N/A|fcs2>10000090FA0AF000 fcs3>10000090FA0AF001 fcs0>10000090FA0AEEC2 fcs1>10000090FA0AEEC3 |
|dgasdb01|AIX|7100-03-02-1412|AL740_152|303|234|68|77%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 15360 MB|11.05.005|Development|SAP DAS Adobe Print Services, Oracle DB server|ADS development SAP system(part of QIM landscape), oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.74|86.bf.19.9a.2d.2| N/A|No Fibre |
|dgimdb01|AIX|7100-02-01-1245|AL740_152|300|219|81|73%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 16384 MB|11.05.005|Development|SAP DIM, Oracle DB Server|SAP QIM Dev, Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.65|86.bf.10.c3.8d.30| N/A|No Fibre |
|pgimdb01|AIX|7100-02-01-1245|AL740_152|341|233|107|68%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 20480 MB|11.05.005|Production|SAP PIM|SAP PIM Prod,Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.67|86.bf.1c.eb.25.30| N/A|No Fibre |
|taitc102|AIX|7100-03-02-1412|AL740_152|473|241|232|50%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 20480 MB|11.05.005|Test Q/A|Oracle DB for the following TSWB,TSUP,TGIS,TCOG,TSBI,PRODUCTION CITRIX,AUTOSYS|Consolidated Oracle DB for TSWB=Supply web,TCIS - EDI Integraton Suite GIS, TCOG-Cognos, TSUP-Tenneco Supplier,Production CTRIX |Lincolnshire| tgprhmc2 taitc051|10.32.6.102|86.bf.14.14.e7.3| N/A|No Fibre |
|qgimdb01|AIX|7100-02-01-1245|AL740_152|301|227|73|75%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 20480 MB|11.05.005|Test Q/A|SAP QIM|SAP QIM Test oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.66|86.bf.17.51.40.2| N/A|No Fibre |
|qggtdb01|AIX|7100-02-02-1316|AL740_152|1580|285|1294|18%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 22528 MB|11.05.005|Test Q/A|SAP Global Trading System GTS/QGT|SAP GTS Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.32.6.61|86.bf.19.4e.6b.2| N/A|No Fibre |
|taprvio60|VIOS|2.2.1.3|AL740_152|46|37|9|80%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.71|e4.1f.13.fc.57.b5| N/A|fcs2>10000000C9E830FA fcs3>10000000C9E830FB fcs0>10000000C9E83122 fcs1>10000000C9E83123 |
|taprvio70|VIOS|2.2.1.3|AL740_152|44|35|9|79%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.72|5c.f3.fc.ea.1c.10| N/A|fcs2>10000000C9E82AC8 fcs3>10000000C9E82AC9 fcs0>10000000C9E83130 fcs1>10000000C9E83131 |
|tsdv1d01|AIX|7100-02-01-1245|AL740_152|579|322|256|55%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|3| 40960 MB|11.05.005|Development|SAP DSR,OLD-DEP,DPI,Oracle DB|SRM DB/EP/XI Oracle DB/App Server|Lincolnshire| tgprhmc2 taitc051|10.32.6.110|86.bf.1c.f3.ba.2| N/A|No Fibre |
|sggpdb01|AIX|7100-03-02-1412|AL740_152|660|218|441|33%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 10240 MB|11.05.005|Sandbox|SAP Oracle DB Server PLS,Central Instance,application server |SAP PLM/Atlas DB Server,Web dispatcher|Lincolnshire| tgprhmc2 taitc051|10.32.6.64|86.bf.14.bf.bc.2| N/A|No Fibre |
|dggtdb01|AIX|7100-02-02-1316|AL740_152|291|169|122|58%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 16384 MB|11.05.005|Development|Global Trading System, Oracle DB|GTS DB Oracle Server and Oracle DB server|Lincolnshire| tgprhmc2 taitc051|10.32.6.62|86.bf.18.75.c8.2| N/A|No Fibre |
|dggpdb01|AIX|7100-03-02-1412|AL740_152|429|227|201|53%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 16384 MB|11.05.005|Development|SAP GPDM Central Server, Oracle DB server|GPDM Central metadata repository Oracle DB|Lincolnshire| tgprhmc2 taitc051|10.32.6.65|86.bf.11.22.64.2| N/A|No Fibre |
|pgasdb01|AIX|7100-03-02-1412|AL740_152|297|230|66|77%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 24576 MB|11.05.005|Production|PAS Production Adobe Print Services| ADS production SAP system, part of QIM landscape|Lincolnshire| tgprhmc2 taitc051|10.0.48.84|86.bf.18.49.4f.2| N/A|No Fibre |
|qggpdb01|AIX|7100-03-02-1412|AL740_152|1012|336|676|33%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 24576 MB|11.05.005|Test Q/A|SAP GPDM/PLT, Oracle DB Server|PLM/Atlas Oracle DB Server,SAP Webdispatcher|Lincolnshire| tgprhmc2 taitc051|10.32.6.66|86.bf.1c.dc.ea.2| N/A|No Fibre |
|taitc103|AIX|7100-03-02-1412|AL740_152|876|432|444|49%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|4| 26624 MB|11.05.005|Production|Combined Oracle DB for PSWB,PSUP,PGIS,PCOG,PSBI,CITRIX AUTOSYS|Combined Oracle DB for PSWB=Supply Web,PCIS - EDI GIS,PCOG-Cognos,TSUP - Production CTRIX |Lincolnshire| tgprhmc2 taitc051|10.32.6.103|86.bf.12.c0.95.5| N/A|No Fibre |
|pggpdb01|AIX|7100-03-02-1412|AL740_152|1014|301|712|29%| IBM,8205-E6C|102D67R| PowerPC_POWER7| 3550 MHz|6| 49152 MB|11.05.005|Production|SAP PLP, Oracle DB Server, SAP Webdispatcher|PLM/Atlas Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.32.6.67|86.bf.1c.54.e4.2| N/A|No Fibre |
|pgaidb01|AIX|7100-03-04-1441|AL770_052|214|170|44|79%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|1| 20480 MB|11.05.005|Production|AEX/PAI Interface for SRM,GTS and SNC|production PAI Interface for SRM,GTS and SNC|Lincolnshire| tgprhmc2 taitc051|10.32.6.101|52.40.f4.0.7d.2| N/A|fcs0>C0507606CF0C0038 fcs1>C0507606CF0C003A fcs2>C0507606CF0C003C fcs3>C0507606CF0C003E |
|taprvio80|VIOS|2.2.2.3|AL770_052|44|36|7|82%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|1| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIOS Server 80|Lincolnshire| tgprhmc2 taitc051|10.0.4.80|6c.ae.8b.2.bf.c| N/A|fcs2>10000090FA2A5B98 fcs3>10000090FA2A5B99 fcs0>10000090FA2A55BC fcs1>10000090FA2A55BD |
|taprvio81|VIOS|2.2.2.3|AL770_052|44|36|8|81%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|1| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIOS Server 81|Lincolnshire| tgprhmc2 taitc051|10.0.4.81|6c.ae.8b.2.bc.b8| N/A|fcs2>10000090FA2A5AE2 fcs3>10000090FA2A5AE3 fcs0>10000090FA2A5424 fcs1>10000090FA2A5425 |
|dgaidb01|AIX|7100-03-04-1441|AL770_052|187|136|51|72%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 12288 MB|11.05.005|Development|AEX/DAI Interface for SRM,GTS and SNC, Oracle DB server|Dev DAI Interface for SRM,GTS and SNC,Oracle DB server  |Lincolnshire| tgprhmc2 taitc051|10.32.6.105|52.40.ff.9e.a.2| N/A|fcs0>C0507606CF0C0028 fcs1>C0507606CF0C002A fcs2>C0507606CF0C002C fcs3>C0507606CF0C002E |
|taitc122|AIX|7100-03-04-1441|AL770_052|328|201|126|61%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 12288 MB|11.05.005|Production|UnKnown|SAP CUA-PCU-Global SAP security|Lincolnshire| tgprhmc2 taitc051|10.32.6.122|52.40.ff.4d.40.2| N/A|fcs0>C0507606CF0C0064 fcs1>C0507606CF0C0066 fcs2>C0507606CF0C0068 fcs3>C0507606CF0C006A |
|dgsndb01|AIX|7100-03-04-1441|AL770_052|348|238|109|68%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 16384 MB|11.05.005|Development|SAP DSN-Global-SNC, Oracle DB server |SAP Global SNC, Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.202|52.40.f8.38.e1.2| N/A|fcs0>C0507606CF0C0044 fcs1>C0507606CF0C0046 fcs2>C0507606CF0C0048 fcs3>C0507606CF0C004A |
|taitc111|AIX|7100-03-04-1441|AL770_052|405|176|229|43%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 16384 MB|N/A|Sandbox|SAP Solution Manager TRA-Sandbox, Oracle DB Server|SAP Solution Manager-TRA SAP DB Server-Sandbox|Lincolnshire| tgprhmc2 taitc051|10.32.6.111|52.40.f2.89.10.2| N/A|fcs0>C0507606CF0C006C fcs1>C0507606CF0C0070 fcs2>C0507606CF0C0072 fcs3>C0507606CF0C0074 |
|pgsndb01|AIX|7100-03-04-1441|AL770_052|1174|1108|65|94%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 24576 MB|11.05.005|Production|Global - SNC / Productionn, Oracle DB Server|SAP SNC Oracle DB Server and Central Instance|Lincolnshire| tgprhmc2 taitc051|10.0.48.205|52.40.fe.8.c7.2| N/A|fcs0>C0507606CF0C007E fcs1>C0507606CF0C0080 fcs2>C0507606CF0C0082 fcs3>C0507606CF0C0084 fcs4>C0507606CF0C0086 fcs5>C0507606CF0C0088 |
|qgaidb01|AIX|7100-03-04-1441|AL770_052|204|145|58|71%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 24576 MB|11.05.005|Test Q/A|AEX/QAI Interface for SRM,GTS and SNC|Test QAI Interface for SRM,GTS and SNC|Lincolnshire| tgprhmc2 taitc051|10.32.6.100|52.40.f8.ce.a7.2| N/A|fcs0>C0507606CF0C0030 fcs1>C0507606CF0C0032 fcs2>C0507606CF0C0034 fcs3>C0507606CF0C0036 |
|taitc121|AIX|7100-03-04-1441|AL770_052|325|209|116|64%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|2| 6144 MB|11.05.005|Development|SAP CUA,Oracle DB Server|CUA SAP Security, QCU - Global - CUA / Test/Quality|Lincolnshire| tgprhmc2 taitc051|10.32.6.121|52.40.f4.14.64.2| N/A|fcs0>C0507606CF0C005C fcs1>C0507606CF0C005E fcs2>C0507606CF0C0060 fcs3>C0507606CF0C0062 |
|pagi3p01|AIX|6100-07-05-1228|AL770_052|385|96|288|25%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|4| 12288 MB|11.05.005|Production|EDI GIS|Global GIS EDI App Server|Lincolnshire| tgprhmc2 taitc051|10.32.6.117|52.40.fd.96.34.2| N/A|fcs0>C0507606CF0C008A fcs1>C0507606CF0C008C fcs2>C0507606CF0C008E fcs3>C0507606CF0C0090 |
|xahydb01|AIX|7100-03-04-1441|AL770_052|574|318|255|55%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|4| 24576 MB|11.05.005|Development|Hyperion DHYP,THYP,SHYP|Hyperion DB Dev/Test/Sand Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.231|52.40.f5.6d.39.2| N/A|fcs0>C0507606CF0C0020 fcs1>C0507606CF0C0022 fcs2>C0507606CF0C0024 fcs3>C0507606CF0C0026 |
|xahydb02|AIX|7100-03-04-1441|AL770_052|217|75|142|34%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|6| 24576 MB|N/A|Development|Hyperion DHYP,THYP,SHYP|Hyperion DB Dev/Test/Sand Server|Lincolnshire| tgprhmc2 taitc051|10.0.48.62|52.40.f4.37.33.2| N/A|fcs0>C0507606CF0C0076 fcs1>C0507606CF0C0078 fcs2>C0507606CF0C007A fcs3>C0507606CF0C007C |
|TEDV2D01|AIX|7100-03-04-1441|AL770_052|11182|939|10242|8%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|7| 49152 MB|11.05.005|Test Q/A|SAP IT0, Oracle DB server|SAP IT0 ERP SAP Oracle DB and Central Instance Server|Lincolnshire| tgprhmc2 taitc051|10.32.50.8|52.40.f2.58.66.2| N/A|fcs0>C0507606CF0C0010 fcs1>C0507606CF0C0012 fcs2>C0507606CF0C0014 fcs3>C0507606CF0C0016 fcs4>C0507606CF0C0040 fcs5>C0507606CF0C0042 |
|pggtdb01|AIX|7100-02-02-1316|AL770_052|2252|398|1853|17%| IBM,8205-E6D|108CCAT| PowerPC_POWER7| 4228 MHz|8| 61440 MB|11.05.005|Production|SAP Global Trading System GTS|SAP GTS Oracle DB Server|Lincolnshire| tgprhmc2 taitc051|10.32.6.60|52.40.fc.f1.b6.2| N/A|fcs0>C0507606CF0C0018 fcs1>C0507606CF0C001A fcs2>C0507606CF0C001C fcs3>C0507606CF0C001E |
|taestr006|AIX|7100-03-04-1441|AL770_092|1231|623|607|50%| IBM,8231-E1D|849E58V| PowerPC_POWER7| 3612 MHz|2| 31744 MB|N/A|Production|SAS|SAS Sint Troiden Server|Sint Troiden| tastr058|10.58.148.62| | N/A|fcs2>10000090FA64BD18 fcs3>10000090FA64BD19 fcs0>10000090FA42C0DC fcs1>10000090FA42C0DD |
|tsdv1d02|AIX|7100-03-02-1412|SV810_087|332|237|95|71%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 12288 MB|11.05.005|Development|SAP DEP, Oracle DB|SAP Enterprise Portal|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.139|82.62.da.8a.a6.4| N/A|No Fibre |
|paft3p02|AIX|7100-03-04-1441|SV810_087|66|34|31|52%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 12288 MB|11.05.005|Production|EDI Gentran FTP and Secure FTP|Standby PTA EDI Gentran FTP Server|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.69|82.62.d2.eb.66.2| N/A|No Fibre |
|tsqa1d02|AIX|7100-03-04-1441|SV810_087|255|149|106|58%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 16384 MB|11.05.005|Test Q/A|SAP SRM QEP, Oracle DB,Titan|SRM Enterprise Portal Oracle DB Server, Titan|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.132|82.62.d7.61.f8.2| N/A|No Fibre |
|tspr1d02|AIX|7100-03-04-1441|SV810_087|271|165|105|61%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 32768 MB|11.05.005|Production|SAP PEP,TITAN|SRM Enterprise Portal DB Server|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.133|82.62.d4.ee.57.2| N/A|No Fibre |
|taprvio90|VIOS|2.2.3.3|SV810_087|42|26|16|61%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.80|82.62.d6.bf.58.4| N/A|fcs0>10000090FA70B2DA fcs1>10000090FA70B2DB |
|taprvio91|VIOS|2.2.3.3|SV810_087|42|25|16|60%| IBM,8284-22A|214BB7V| PowerPC_POWER8| 3891 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| tgprhmc5 tgprhmc6|170.64.0.81|82.62.df.d8.3.4| N/A|fcs0>10000090FA5515D6 fcs1>10000090FA5515D7 |
|taprvio101|VIOS|2.2.3.4|SV810_108|42|34|8|80%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS| provides virtualization to Power8 AIX systems|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.201|16.28.48.91.5d.4| N/A|fcs0>10000090FA56D6C4 fcs1>10000090FA56D6C5 |
|taprvio100|VIOS|2.2.3.4|SV810_108|42|33|8|80%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS| Unix Infrastructure - VIOS| Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.200|16.28.43.b.84.4| N/A|fcs0>10000090FA45AC20 fcs1>10000090FA45AC21 |
|qaerap01|AIX|7100-03-04-1441|SV810_108|50|37|12|74%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|4| 24576 MB|11.05.005|Test Q/A|SAP FTA Application Server|FTA ERP App Server, Interfeace to EDI|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.17|6a.48.ea.ad.e0.2| N/A|fcs0>C0507607FDBD0000 fcs1>C0507607FDBD0002 |
|xgscdb01|AIX|7100-03-02-1412|SV810_108|244|173|71|70%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|7| 49152 MB|11.05.005|Development|SAP EWM PSC, Autosys, Oracle DB Server|EWM SAP Oracle DB Server,Central Instance, App Server,Autosys-Dev Dual Maint.|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.10|16.28.4f.c3.ae.2| N/A|fcs0>C0507607F34D0014 fcs1>C0507607F34D0016 |
|peerap08|AIX|7100-03-04-1441|SV810_108|51|37|13|72%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2|TA2 ERP App Server#8|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.50|16.28.49.18.62.2| N/A|fcs0>C0507607F34D001C fcs1>C0507607F34D001E |
|peerap09|AIX|7100-03-04-1441|SV810_108|49|34|14|69%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP ERP TA2|TA2 ERP App Server#9|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.94|16.28.44.34.97.2| N/A|fcs0>C0507607F34D0018 fcs1>C0507607F34D001A |
|pgscdb01|AIX|7100-03-04-1441|SV810_108|1274|366|907|28%| IBM,8284-22A|215D22V| PowerPC_POWER8| 3425 MHz|8| 65536 MB|11.05.005|Production|SAP EWM PSC, Autosys, Oracle DB Server|EWM SAP Oracle DB Server,Central Instance, App Server,Autosys|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.131|16.28.40.48.9.2| N/A|fcs0>C0507607F34D0010 fcs1>C0507607F34D0012 |
|xgdvetl1|AIX|7100-03-04-1441|SV810_108|444|385|59|86%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|2| 10240 MB|11.05.005|Development|IBM Datasteg Information Server|ETL DataStage App Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.75|ce.f2.7c.7.24.2| N/A|fcs0>C0507607F3530010 fcs1>C0507607F3530012 |
|taprvio110|VIOS|2.2.3.4|SV810_108|42|33|8|79%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS| Provides virtualization to Power8 AIX|Lincolnshire| tgprhmc5 tgprhmc6|10.0.4.210|ce.f2.75.ca.89.4| N/A|fcs0>10000090FA7BAB6A fcs1>10000090FA7BAB6B |
|taprvio111|VIOS|2.2.3.4|SV810_108|42|33|8|79%| IBM,8284-22A|215D24V| PowerPC_POWER8| 3425 MHz|2| 8192 MB|11.05.005|IBM/VIOS|VIOS|Provides virtualization for AIX/Power8|Lincilnshire| tgprhmc5 tgprhmc6|10.0.4.211|ce.f2.7a.6c.b5.4| N/A|fcs0>10000090FA56D6C6 fcs1>10000090FA56D6C7 |
