|2018-01-10|41.87|142.31|23.19|
|2018-01-11|41.87|142.31|23.19|
|2018-01-12|41.87|142.31|23.19|
|2018-01-13|41.87|142.31|23.19|
|2018-01-14|41.87|142.31|23.13|
|2018-01-15|41.87|142.31|23.13|
|2018-01-16|41.88|142.31|23.22|
|2018-01-17|41.87|142.31|23.27|
|2018-01-18|41.87|142.04|23.34|
|2018-01-19|41.87|142.04|23.27|
|2018-01-20|41.87|142.04|23.30|
|2018-01-21|41.87|142.04|23.29|
|2018-01-22|41.87|142.04|23.34|
|2018-01-23|41.87|142.04|23.50|
|2018-01-24|41.88|142.04|23.54|
|2018-01-25|41.87|142.04|23.49|
|2018-01-26|41.87|142.04|23.51|
|2018-01-26|41.87|142.04|23.54|
|2018-01-27|41.87|142.04|23.46|
|2018-01-28|41.87|142.04|23.47|
|2018-01-29|41.87|142.04|23.51|
|2018-01-30|41.88|161.61|23.59|
|2018-01-31|41.87|161.61|23.70|
|2018-02-01|41.87|161.61|23.59|
|2018-02-02|41.87|162.87|23.59|
|2018-02-03|41.87|162.87|23.49|
|2018-02-04|41.87|162.87|23.49|
|2018-02-05|41.87|162.87|23.53|
|2018-02-06|41.87|173.37|23.52|
|2018-02-07|41.87|173.37|23.67|
|2018-02-08|41.87|164.90|23.72|
|2018-02-09|41.87|153.80|23.61|
|2018-02-10|41.87|153.80|23.67|
|2018-02-11|41.87|153.80|23.66|
|2018-02-12|41.87|153.80|23.65|
|2018-02-13|41.87|154.05|23.76|
|2018-02-14|41.87|154.05|23.72|
|2018-02-15|41.87|154.05|23.80|
|2018-02-16|41.87|154.05|23.76|
|2018-02-17|41.87|154.05|23.78|
|2018-02-18|41.87|154.05|23.70|
|2018-02-19|41.87|154.05|23.84|
|2018-02-20|41.87|154.05|23.92|
|2018-02-21|41.88|154.05|23.98|
|2018-02-22|41.87|154.05|23.85|
|2018-02-23|41.87|154.05|23.87|
|2018-02-24|41.87|154.05|23.88|
|2018-02-25|41.87|154.05|23.85|
|2018-02-26|41.87|154.05|23.82|
|2018-02-27|41.88|154.05|23.93|
|2018-02-28|41.87|154.35|23.96|
|2018-03-01|41.88|154.35|23.96|
|2018-03-02|41.88|154.35|23.96|
|2018-03-03|41.87|154.35|23.95|
|2018-03-04|41.87|154.35|23.93|
|2018-03-05|41.88|154.35|23.96|
|2018-03-06|41.87|154.35|24.05|
|2018-03-07|41.87|154.35|24.06|
|2018-03-08|41.87|154.35|24.11|
|2018-03-09|41.87|154.35|24.11|
|2018-03-10|41.87|154.35|23.99|
|2018-03-11|41.87|154.35|23.98|
|2018-03-12|41.87|154.35|23.98|
|2018-03-13|41.87|154.35|24.13|
|2018-03-14|41.87|154.35|24.17|
|2018-03-15|41.87|154.62|24.20|
|2018-03-16|41.87|154.62|24.25|
|2018-03-17|41.87|154.62|24.21|
|2018-03-18|41.87|154.62|24.21|
|2018-03-19|41.87|154.62|24.33|
|2018-03-20|41.87|154.62|24.45|
|2018-03-21|41.87|154.62|24.62|
|2018-03-22|41.87|154.62|24.66|
|2018-03-23|41.88|154.62|24.62|
|2018-03-24|41.87|154.62|24.69|
|2018-03-25|41.87|154.62|24.68|
|2018-03-26|41.87|154.62|24.66|
|2018-03-27|41.87|154.62|24.71|
|2018-03-28|41.87|154.62|24.75|
|2018-03-29|41.87|154.62|24.80|
|2018-03-30|41.87|154.62|24.72|
|2018-03-31|41.87|154.62|24.72|
