|2016-02-23|52.00|59.72|10.71|33.85|
|2016-02-24|52.00|59.72|10.69|33.79|
|2016-02-25|52.00|59.72|10.70|33.81|
|2016-02-26|52.00|59.72|10.71|33.85|
|2016-02-27|52.00|59.72|10.68|33.74|
|2016-02-28|52.00|59.72|10.65|33.65|
|2016-02-29|52.00|59.72|10.71|33.84|
|2016-03-01|52.00|59.72|10.78|34.04|
|2016-03-02|52.00|59.72|10.77|34.01|
|2016-03-03|52.00|59.92|10.77|34.02|
|2016-03-04|52.00|59.92|10.75|33.89|
|2016-03-05|52.00|59.92|10.74|33.89|
|2016-03-06|52.00|59.92|10.68|33.76|
|2016-03-07|52.00|59.92|10.73|33.89|
|2016-03-08|52.00|59.92|10.77|33.96|
|2016-03-09|52.00|59.92|10.77|33.95|
|2016-03-10|52.00|59.92|10.77|33.92|
|2016-03-11|52.00|59.92|10.79|33.96|
|2016-03-12|52.00|59.92|10.90|34.25|
|2016-03-13|52.00|59.92|10.87|34.16|
|2016-03-14|52.00|59.92|10.90|34.25|
|2016-03-15|52.00|59.92|10.93|34.31|
|2016-03-16|52.00|59.92|10.93|34.32|
|2016-03-17|52.00|59.92|10.96|34.37|
|2016-03-18|52.00|59.92|10.96|34.37|
|2016-03-19|52.00|59.92|10.94|34.31|
|2016-03-20|52.00|59.92|10.88|34.41|
|2016-03-21|52.00|59.92|10.90|34.36|
|2016-03-22|52.00|61.92|10.94|34.41|
|2016-03-23|52.00|62.42|10.96|34.47|
|2016-03-24|52.00|62.42|11.08|34.80|
|2016-03-25|52.00|62.42|11.09|34.80|
|2016-03-26|52.00|62.42|11.06|34.75|
|2016-03-27|52.00|62.42|11.05|34.72|
|2016-03-28|52.00|62.42|11.06|34.74|
|2016-03-29|52.00|62.42|11.09|34.81|
|2016-03-30|52.00|62.42|11.12|34.87|
|2016-03-31|52.00|62.42|11.16|34.96|
|2016-04-01|52.00|62.42|11.18|34.99|
|2016-04-02|52.00|62.42|11.15|34.90|
|2016-04-03|52.00|62.42|11.11|34.77|
|2016-04-04|52.00|62.42|11.12|34.85|
|2016-04-05|52.00|62.42|11.19|35.03|
|2016-04-06|52.00|62.42|11.18|34.95|
|2016-04-07|52.00|62.42|11.21|34.95|
|2016-04-08|52.00|62.42|11.23|35.02|
|2016-04-09|52.00|61.48|11.05|34.52|
|2016-04-10|52.00|61.48|11.06|34.49|
|2016-04-11|52.00|61.48|11.11|34.60|
|2016-04-12|52.00|61.88|11.15|34.77|
|2016-04-13|52.00|61.88|11.16|34.78|
|2016-04-14|52.00|61.88|11.16|34.76|
|2016-04-15|52.00|61.88|11.17|34.81|
|2016-04-16|52.00|61.88|11.15|34.76|
|2016-04-17|52.00|61.88|11.13|34.70|
|2016-04-18|52.00|61.88|11.16|34.79|
|2016-04-19|52.00|61.88|11.17|34.83|
|2016-04-20|52.00|61.88|11.18|34.87|
|2016-04-21|52.00|62.27|10.89|33.91|
|2016-04-22|52.00|62.27|11.06|34.47|
|2016-04-23|52.00|62.27|11.05|34.44|
|2016-04-24|52.00|62.27|11.14|34.75|
|2016-04-25|52.00|62.27|11.18|34.89|
|2016-04-26|52.00|62.27|11.21|34.93|
|2016-04-27|52.00|62.27|11.22|34.96|
|2016-04-28|52.00|62.27|11.22|34.96|
|2016-04-29|52.00|62.27|11.24|34.98|
|2016-04-30|52.00|62.27|11.22|34.96|
|2016-05-01|52.00|62.27|11.21|34.93|
|2016-05-02|52.00|62.27|11.22|34.96|
|2016-05-03|52.00|62.27|11.26|35.11|
|2016-05-04|52.00|62.27|11.29|35.13|
|2016-05-05|52.00|62.27|11.33|35.19|
|2016-05-06|52.00|62.27|11.32|35.12|
|2016-05-07|52.00|62.27|11.32|35.11|
|2016-05-08|52.00|62.27|11.27|35.04|
|2016-05-09|52.00|62.27|11.31|35.14|
|2016-05-10|52.00|62.27|11.36|35.20|
|2016-05-11|52.00|62.27|11.37|35.21|
|2016-05-12|52.00|62.27|11.38|35.25|
|2016-05-13|52.00|62.27|11.40|35.28|
|2016-05-14|52.00|62.27|11.37|35.21|
|2016-05-15|52.00|62.27|11.35|35.17|
|2016-05-16|52.00|62.27|11.39|35.28|
|2016-05-17|52.00|62.27|11.40|35.28|
|2016-05-18|52.00|62.27|11.40|35.27|
|2016-05-19|52.00|62.27|11.45|35.36|
|2016-05-20|52.00|62.27|11.45|35.35|
|2016-05-21|52.00|62.27|11.44|35.36|
|2016-05-22|52.00|62.27|11.42|35.29|
|2016-05-23|52.00|62.27|11.46|35.39|
|2016-05-24|52.00|62.27|11.51|35.47|
|2016-05-25|52.00|62.27|11.51|35.48|
|2016-05-26|52.00|63.27|11.50|35.46|
|2016-05-27|52.00|63.27|11.50|35.48|
|2016-05-28|52.00|63.27|11.49|35.45|
|2016-05-29|52.00|63.27|11.48|35.42|
|2016-05-30|52.00|63.27|11.52|35.53|
|2016-05-31|52.00|63.27|11.55|35.60|
|2016-06-01|52.00|63.27|11.60|35.70|
|2016-06-02|52.00|63.27|11.56|35.61|
|2016-06-03|52.00|63.27|11.55|35.60|
|2016-06-04|52.00|63.27|11.56|35.59|
|2016-06-05|52.00|63.27|11.56|35.61|
|2016-06-06|52.00|63.27|11.58|35.66|
|2016-06-07|52.00|63.27|11.61|35.69|
|2016-06-08|52.00|77.77|11.62|35.71|
|2016-06-09|52.00|75.27|15.10|48.46|
|2016-06-10|52.00|75.27|15.12|48.47|
|2016-06-11|52.00|75.27|15.12|48.46|
|2016-06-12|52.00|75.27|15.13|48.46|
|2016-06-13|52.00|75.27|15.16|48.55|
|2016-06-14|52.00|75.27|15.16|48.55|
|2016-06-15|52.00|75.27|15.16|48.53|
|2016-06-16|52.00|75.27|15.18|48.59|
|2016-06-17|52.00|75.27|15.24|48.69|
|2016-06-18|52.00|75.27|15.23|48.64|
|2016-06-19|52.00|75.27|15.21|48.58|
|2016-06-20|52.00|75.27|15.25|48.66|
|2016-06-21|52.00|75.53|15.27|48.71|
|2016-06-22|52.00|75.53|15.28|48.74|
|2016-06-23|52.00|84.71|17.05|54.06|
|2016-06-24|52.00|84.71|17.92|56.90|
|2016-06-25|52.00|84.71|17.90|56.85|
|2016-06-26|52.00|84.71|17.89|56.83|
|2016-06-27|52.00|84.71|17.95|57.05|
|2016-06-28|52.00|84.71|18.03|57.20|
|2016-06-29|52.00|84.71|18.04|57.19|
|2016-06-30|52.00|84.71|18.04|57.21|
|2016-07-01|52.00|84.71|18.07|57.28|
|2016-07-02|52.00|84.71|18.05|57.27|
|2016-07-03|52.00|84.71|18.00|57.16|
|2016-07-04|52.00|84.71|18.07|57.31|
|2016-07-05|52.00|84.71|18.11|57.43|
|2016-07-06|52.00|84.71|18.13|57.44|
|2016-07-07|52.00|84.71|18.13|57.42|
|2016-07-08|52.00|84.71|18.11|57.36|
|2016-07-09|52.00|85.71|18.09|57.30|
|2016-07-10|52.00|85.71|18.10|57.31|
|2016-07-11|52.00|85.71|18.13|57.42|
|2016-07-12|52.00|86.01|18.16|57.43|
|2016-07-13|52.00|86.01|18.20|57.50|
|2016-07-14|52.00|86.01|18.22|57.49|
|2016-07-15|52.00|86.01|18.28|57.58|
|2016-07-16|52.00|86.01|18.27|57.54|
|2016-07-17|52.00|86.01|18.24|57.55|
|2016-07-18|52.00|86.01|18.24|57.54|
|2016-07-19|52.00|86.01|18.19|57.47|
|2016-07-20|52.00|86.01|18.21|57.48|
|2016-07-21|52.00|86.20|18.30|57.73|
|2016-07-22|52.00|86.20|18.30|57.72|
|2016-07-23|52.00|86.20|18.29|57.71|
|2016-07-24|52.00|86.20|18.27|57.64|
|2016-07-25|52.00|86.20|18.32|57.78|
|2016-07-26|52.00|86.20|18.38|57.87|
|2016-07-27|52.00|86.20|18.33|57.77|
|2016-07-28|52.00|86.20|18.36|57.87|
|2016-07-29|52.00|86.20|18.38|57.91|
|2016-07-30|52.00|86.20|18.38|57.90|
|2016-07-31|52.00|86.20|18.45|58.04|
|2016-08-01|52.00|86.20|18.48|58.14|
|2016-08-02|52.00|88.20|18.52|58.25|
|2016-08-03|52.00|88.20|18.53|58.28|
|2016-08-04|52.00|88.20|15.13|46.33|
|2016-08-05|52.00|88.20|16.50|51.33|
|2016-08-06|52.00|88.20|18.99|60.10|
|2016-08-07|52.00|88.20|19.04|60.20|
|2016-08-08|52.00|88.20|19.06|60.28|
|2016-08-09|52.00|88.20|19.08|60.31|
|2016-08-10|52.00|88.20|19.08|60.31|
|2016-08-11|52.00|88.20|19.12|60.40|
|2016-08-12|52.00|90.20|18.96|60.05|
|2016-08-13|52.00|91.55|19.48|61.23|
|2016-08-14|52.00|92.94|19.47|61.21|
|2016-08-15|52.00|92.94|19.48|61.21|
