|2016-07-22| 8.38451| 7.89087| 6.16583|.49364|0|0|0|0|
|2016-07-23| 8.38451| 7.89087| 6.16852|.49364|0|0|0|0|
|2016-07-24| 8.38451| 7.89087| 6.16901|.49364|0|0|0|0|
|2016-07-25| 8.38451| 7.89087| 6.18148|.49364|0|0|0|0|
|2016-07-26| 8.38451| 7.89087| 6.18784|.49364|0|0|0|0|
|2016-07-27| 8.38451| 7.89087| 6.19885|.49364|0|0|0|0|
|2016-07-28| 8.38451| 7.89087| 6.21695|.49364|0|0|0|0|
|2016-07-29| 8.38451| 7.89087| 6.23554|.49364|0|0|0|0|
|2016-07-30| 8.38451| 7.89087| 6.24044|.49364|0|0|0|0|
|2016-07-31| 8.38451| 7.89087| 6.24068|.49364|0|0|0|0|
|2016-08-01| 8.38451| 7.89087| 6.24337|.49364|0|0|0|0|
|2016-08-02| 8.38451| 7.89087| 6.24802|.49364|0|0|0|0|
|2016-08-03| 8.38451| 7.89087| 6.29547|.49364|0|0|0|0|
|2016-08-04| 8.38451| 7.89087| 6.32825|.49364|0|0|0|0|
|2016-08-05| 8.38451| 7.89087| 6.33241|.49364|0|0|0|0|
|2016-08-06| 8.38451| 7.89087| 6.33413|.49364|0|0|0|0|
|2016-08-07| 8.38451| 7.89087| 6.33584|.49364|0|0|0|0|
|2016-08-08| 8.38451| 7.89087| 6.33926|.49364|0|0|0|0|
|2016-08-09| 8.38451| 7.89087| 6.34367|.49364|0|0|0|0|
|2016-08-10| 8.38451| 7.89087| 6.35761|.49364|0|0|0|0|
|2016-08-11| 8.38451| 7.89087| 6.36152|.49364|0|0|0|0|
|2016-08-12| 8.38451| 7.89087| 6.36764|.49364|0|0|0|0|
|2016-08-13| 8.38451| 7.89087| 6.36813|.49364|0|0|0|0|
|2016-08-14| 8.38451| 7.89087| 6.36813|.49364|0|0|0|0|
|2016-08-15| 8.38451| 7.89087| 6.36886|.49364|0|0|0|0|
|2016-08-16| 8.38451| 7.89087| 6.39112|.49364|0|0|0|0|
|2016-08-17| 8.38451| 7.89087| 6.4354|.49364|0|0|0|0|
|2016-08-18| 8.38451| 7.89087| 6.44469|.49364|0|0|0|0|
|2016-08-19| 8.38451| 7.89087| 6.69909|.49364|0|0|0|0|
|2016-08-20| 8.38451| 7.89087| 6.85418|.49364|0|0|0|0|
|2016-08-21| 8.38451| 7.89087| 6.85443|.49364|0|0|0|0|
|2016-08-22| 8.38451| 7.89087| 6.85785|.49364|0|0|0|0|
|2016-08-23| 8.38451| 7.89087| 6.86176|.49364|0|0|0|0|
|2016-08-24| 8.38451| 7.89087| 6.8647|.49364|0|0|0|0|
|2016-08-25| 8.38451| 7.89087| 6.86617|.49364|0|0|0|0|
|2016-08-26| 8.38451| 7.89087| 6.87375|.49364|0|0|0|0|
|2016-08-27|||||0|0|0|0|
|2016-08-28|||||0|0|0|0|
|2016-08-29| 8.38451| 7.89087| 6.88182|.49364|0|0|0|0|
|2016-08-30| 8.38451| 7.89087| 6.88598|.49364|0|0|0|0|
|2016-08-31| 8.38451| 7.89087| 6.89381|.49364|0|0|0|0|
|2016-09-01| 8.38451| 7.89087| 6.89992|.49364|0|0|0|0|
|2016-09-02| 8.38451| 7.89087| 6.90702|.49364|0|0|0|0|
